incident_id,incident_name,corrupted_asset_id,cve_id,description,implications,critical,cve_description,base_score,base_severity,attack_vector,attack_complexity,privileges_required,user_interaction,exploitability_score,impact_score,weakness_type,weakness_description,configuration_vulnerable,confidentiality,integrity,availability,,,,
278,Light Control Tampering,53,CVE-2022-22219,An attacker intercepting communications between the front light status system and the eHMI interface to alter light behaviors.,Unauthorized manipulation of light status can mislead other drivers and interfere with vehicle operations.,0,"Due to the Improper Handling of an Unexpected Data Type in the processing of EVPN routes on Juniper Networks Junos OS and Junos OS Evolved, an attacker in direct control of a BGP client connected to a route reflector, or via a machine in the middle (MITM) attack, can send a specific EVPN route contained within a BGP Update, triggering a routing protocol daemon (RPD) crash, leading to a Denial of Service (DoS) condition. Continued receipt and processing of these specific EVPN routes could create a sustained Denial of Service (DoS) condition. This issue only occurs on BGP route reflectors, only within a BGP EVPN multicast environment, and only when one or more BGP clients have 'leave-sync-route-oldstyle' enabled. This issue affects: Juniper Networks Junos OS 21.3 versions prior to 21.3R3-S2; 21.4 versions prior to 21.4R2-S2, 21.4R3; 22.1 versions prior to 22.1R1-S2, 22.1R3; 22.2 versions prior to 22.2R2. Juniper Networks Junos OS Evolved 21.3 version 21.3R1-EVO and later versions prior to 21.4R3-EVO; 22.1 versions prior to 22.1R1-S2-EVO, 22.1R3-EVO; 22.2 versions prior to 22.2R2-EVO. This issue does not affect: Juniper Networks Junos OS versions prior to 21.3R1. Juniper Networks Junos OS Evolved versions prior to 21.3R1-EVO.",5.9,MEDIUM,NETWORK,HIGH,NONE,NONE,2.2,3.6,Secondary,CWE-241,True,0,0,1,,,,
279,Rear Light Control Manipulation,54,CVE-2024-47822,"An unauthorized access attack that manipulates the rear light status, affecting the rear light's operation.","Altered rear light status could lead to unsafe driving conditions, such as improper signaling of intentions.",0,"Directus is a real-time API and App dashboard for managing SQL database content. Access tokens from query strings are not redacted and are potentially exposed in system logs which may be persisted. The access token in `req.query` is not redacted when the `LOG_STYLE` is set to `raw`. If these logs are not properly sanitized or protected, an attacker with access to it can potentially gain administrative control, leading to unauthorized data access and manipulation. This impacts systems where the `LOG_STYLE` is set to `raw`. The `access_token` in the query could potentially be a long-lived static token. Users with impacted systems should rotate their static tokens if they were provided using query string. This vulnerability has been patched in release version 10.13.2 and subsequent releases as well. Users are advised to upgrade. There are no known workarounds for this vulnerability.",4.2,MEDIUM,LOCAL,LOW,HIGH,REQUIRED,0.6,3.6,Primary,CWE-532,True,1,0,0,,,,
280,Special Action Failure,55,CVE-2019-12677,A denial-of-service attack that prevents special actions in the front light system from being executed.,"Critical special actions might fail to be executed, affecting vehicle visibility and signaling.",0,"A vulnerability in the Secure Sockets Layer (SSL) VPN feature of Cisco Adaptive Security Appliance (ASA) Software could allow an authenticated, remote attacker to cause a denial of service (DoS) condition that prevents the creation of new SSL/Transport Layer Security (TLS) connections to an affected device. The vulnerability is due to incorrect handling of Base64-encoded strings. An attacker could exploit this vulnerability by opening many SSL VPN sessions to an affected device. The attacker would need to have valid user credentials on the affected device to exploit this vulnerability. A successful exploit could allow the attacker to overwrite a special system memory location, which will eventually result in memory allocation errors for new SSL/TLS sessions to the device, preventing successful establishment of these sessions. A reload of the device is required to recover from this condition. Established SSL/TLS connections to the device and SSL/TLS connections through the device are not affected. Note: Although this vulnerability is in the SSL VPN feature, successful exploitation of this vulnerability would affect all new SSL/TLS sessions to the device, including management sessions.",6.5,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,3.6,Secondary,CWE-172,True,0,0,1,,,,
281,Heck Light Special Action Failure,56,CVE-2021-38394,A physical attack that disrupts the special action system for the rear light in the vehicle.,"The rear light special actions may not be triggered, leading to unsafe signaling and poor visibility.",0,"An attacker with physical access to the device can extract the binary that checks for the hardware key and reverse engineer it, which could be used to create a physical duplicate of a valid hardware key. The hardware key allows access to special settings when inserted.",6.2,MEDIUM,PHYSICAL,HIGH,NONE,REQUIRED,0.4,5.3,Primary,CWE-1278,True,1,1,1,,,,
282,Rear Light Failure,57,CVE-2021-0264,A denial-of-service attack that causes the rear light status system to fail.,Failure of the rear light system can impact the visibility and signaling of the vehicle.,0,"A vulnerability in the processing of traffic matching a firewall filter containing a syslog action in Juniper Networks Junos OS on MX Series with MPC10/MPC11 cards installed, PTX10003 and PTX10008 Series devices, will cause the line card to crash and restart, creating a Denial of Service (DoS). Continued receipt and processing of packets matching the firewall filter can create a sustained Denial of Service (DoS) condition. When traffic hits the firewall filter, configured on lo0 or any physical interface on the line card, containing a term with a syslog action (e.g. 'term <name> then syslog'), the affected line card will crash and restart, impacting traffic processing through the ports of the line card. This issue only affects MX Series routers with MPC10 or MPC11 line cards, and PTX10003 or PTX10008 Series packet transport routers. No other platforms or models of line cards are affected by this issue. Note: This issue has also been identified and described in technical service bulletin TSB17931 (login required). This issue affects: Juniper Networks Junos OS on MX Series: 19.3 versions prior to 19.3R3-S2; 19.4 versions prior to 19.4R3-S2; 20.1 versions prior to 20.1R3; 20.2 versions prior to 20.2R2-S2, 20.2R3; 20.3 versions prior to 20.3R3; 20.4 versions prior to 20.4R2. Juniper Networks Junos OS Evolved on PTX10003, PTX10008: All versions prior to 20.4R2-EVO. This issue does not affect Juniper Networks Junos OS versions prior to 19.3R1.",5.9,MEDIUM,NETWORK,HIGH,NONE,NONE,2.2,3.6,Secondary,CWE-703,True,0,0,1,,,,
283,Brake Light Failure,58,CVE-2023-3997,"An attack targeting the brake light system, causing it to fail or operate incorrectly.",Failure of the brake light could lead to accidents due to lack of proper signaling to other drivers.,0,"Splunk SOAR versions lower than 6.1.0 are indirectly affected by a potential vulnerability accessed through the user’s terminal. A third party can send Splunk SOAR a maliciously crafted web request containing special ANSI characters to cause log file poisoning. When a terminal user attempts to view the poisoned logs, this can tamper with the terminal and cause possible malicious code execution from the terminal user’s action.",8.6,HIGH,LOCAL,LOW,NONE,REQUIRED,1.8,6,Secondary,CWE-117,True,1,1,1,,,,
284,Rear Brake Light Failure,59,CVE-2024-2221,Unauthorized access to the rear brake light system causes the brake lights to malfunction.,Malfunctioning brake lights may result in rear-end collisions due to miscommunication of braking intentions.,0,"qdrant/qdrant is vulnerable to a path traversal and arbitrary file upload vulnerability via the `/collections/{COLLECTION}/snapshots/upload` endpoint, specifically through the `snapshot` parameter. This vulnerability allows attackers to upload and overwrite any file on the filesystem, leading to potential remote code execution. This issue affects the integrity and availability of the system, enabling unauthorized access and potentially causing the server to malfunction.",9.8,CRITICAL,NETWORK,LOW,NONE,NONE,3.9,5.9,Secondary,CWE-434,False,1,1,1,,,,
285,Fog Light Failure,60,CVE-2024-21593,A denial-of-service attack that causes the fog light system to fail.,"Fog lights not functioning properly can impact visibility during low-visibility conditions, posing a safety risk.",0,"An Improper Check or Handling of Exceptional Conditions vulnerability in the Packet Forwarding Engine (PFE) of Juniper Networks Junos OS and Junos OS Evolved allows an unauthenticated, adjacent attacker to cause a Denial of Service (DoS).

If an attacker sends a specific MPLS packet, which upon processing, causes an internal loop, that leads to a PFE crash and restart. Continued receipt of these packets leads to a sustained Denial of Service (DoS) condition.
 
Circuit cross-connect (CCC) needs to be configured on the device for it to be affected by this issue.

This issue only affects MX Series with MPC10, MPC11, LC9600, and MX304.

This issue affects:
Juniper Networks Junos OS
21.4 versions from 21.4R3 earlier than 21.4R3-S5;
22.2 versions from 22.2R2 earlier than 22.2R3-S2;
22.3 versions from 22.3R1 earlier than 22.3R2-S2;
22.3 versions from 22.3R3 earlier than 22.3R3-S1
22.4 versions from 22.4R1 earlier than 22.4R2-S2, 22.4R3;
23.2 versions earlier than 23.2R1-S1, 23.2R2.",6.5,MEDIUM,ADJACENT_NETWORK,LOW,NONE,NONE,2.8,3.6,Secondary,CWE-703,False,0,0,1,,,,
286,ASOA Shutdown Failure,63,CVE-2024-26696,A software-based attack disrupting the ASOA Shutdown process.,A failed shutdown can lead to system instability or data corruption.,0,,,,,,,,,,,,,,,,,,,
287,Brake Delay Manipulation,64,CVE-2022-0023,An MITM attack that delays the brake response time by manipulating the brake delay information.,A delay in brake response could increase the likelihood of accidents.,0,An improper handling of exceptional conditions vulnerability exists in the DNS proxy feature of Palo Alto Networks PAN-OS software that enables a meddler-in-the-middle (MITM) to send specifically crafted traffic to the firewall that causes the service to restart unexpectedly. Repeated attempts to send this request result in denial-of-service to all PAN-OS services by restarting the device in maintenance mode. This issue does not impact Panorama appliances and Prisma Access customers. This issue impacts: PAN-OS 8.1 versions earlier than PAN-OS 8.1.22, PAN-OS 9.0 versions earlier than PAN-OS 9.0.16, PAN-OS 9.1 versions earlier than PAN-OS 9.1.13, PAN-OS 10.0 versions earlier than PAN-OS 10.0.10, PAN-OS 10.1 versions earlier than PAN-OS 10.1.5. This issue does not impact PAN-OS 10.2.,5.9,MEDIUM,NETWORK,HIGH,NONE,NONE,2.2,3.6,Secondary,CWE-755,True,0,0,1
